loan_id,payer_id,program_id,loan_amount,interest_rate,loan_term_years,loan_term_months,loan_type,institution_name,institution_city,institution_province,education_value,down_payment,ltv_ratio,origination_date,disbursement_date,maturity_date,current_balance,loan_status,lender,program_duration_years,monthly_payment,grace_period_months
121,121,19,128859.54,11.562,25,300,Private Education Loan,University of Toronto,Toronto,Ontario,162256.366617696,33396.82661769602,79.42,2025-02-02,2025-03-13,2050-02-02,127754.58,In Deferment,Bank of Montreal,2,1315.66,0
122,122,17,121229.25,3.517,20,240,Graduate Student Loan,McGill University,Montreal,Quebec,180531.21647279224,59301.966472792235,67.15,2021-10-02,2023-09-07,2041-10-02,105662.39,Active,Canada Student Loans Program,2,704.14,12
123,123,36,297057.73,3.575,15,180,Student Loan,University of Manitoba,Winnipeg,Manitoba,418815.59740266344,121757.86740266345,70.93,2026-04-02,2026-05-16,2041-04-02,297057.73,In Grace Period,Scotiabank Student Line of Credit,5,2134.57,12
124,124,17,196845.71,11.386,20,240,Private Education Loan,Queen's University,Kingston,Ontario,286943.62812347256,90097.91812347257,68.6,2021-04-02,2022-05-11,2041-04-02,179488.85,Active,Scotiabank Student Line of Credit,3,2083.78,0
125,125,9,155668.57,7.145,15,180,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,191681.8003799053,36013.23037990529,81.21,2020-08-02,2023-01-01,2035-08-02,123546.96,Active,Canada Student Loans Program,3,1411.84,12
126,126,16,147626.61,4.925,15,180,Professional Student Loan,Dalhousie University,Halifax,Nova Scotia,232980.35782238457,85353.74782238458,63.36,2021-08-02,2023-09-06,2036-08-02,120885.16,Active,CIBC,3,1161.66,12
127,127,9,290772.34,4.703,20,240,Graduate Student Loan,Ryerson University,Toronto,Ontario,403378.8411006224,112606.50110062235,72.08,2026-01-02,2026-03-09,2046-01-02,290772.34,In Grace Period,TD Student Line of Credit,5,1871.58,6
128,128,24,237452.35,10.818,20,240,Parent PLUS Loan,Ryerson University,Toronto,Ontario,283534.58957650163,46082.239576501626,83.75,2020-05-02,2023-01-15,2040-05-02,209144.86,In Forbearance,Canada Student Loans Program,4,2421.61,0
129,129,33,371682.67,4.858,15,180,Education Line of Credit,University of Alberta,Edmonton,Alberta,459187.26231824927,87504.59231824928,80.94,2020-12-02,2024-01-03,2035-12-02,279899.95,Active,Bank of Montreal,5,2911.82,6
130,130,40,368687.92,9.277,15,180,Parent PLUS Loan,University of British Columbia,Vancouver,British Columbia,417315.08778450463,48627.16778450465,88.35,2019-11-02,2022-09-14,2034-11-02,267486.23,Active,CIBC,5,3800.47,0
131,131,36,268284.36,4.559,15,180,Education Line of Credit,University of Victoria,Victoria,British Columbia,338345.1360881199,70060.77608811989,79.29,2021-08-02,2022-09-01,2036-08-02,218522.48,Active,Bank of Montreal,4,2060.46,12
132,132,15,91336.9,9.691,15,180,Private Education Loan,York University,Toronto,Ontario,138361.47905620365,47024.57905620366,66.01,2025-05-02,2025-06-18,2040-05-02,88740.08,Active,BMO Student Banking Program,2,964.32,0
133,133,36,286037.53,4.678,15,180,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,346447.1662901939,60409.636290193885,82.56,2025-06-02,2025-08-23,2040-06-02,286037.53,In Grace Period,Bank of Nova Scotia,4,2214.28,12
134,134,31,290581.8,4.912,15,180,Graduate Student Loan,University of Victoria,Victoria,British Columbia,435731.1870342629,145149.38703426294,66.69,2022-11-02,2024-01-13,2037-11-02,249459.93,Active,BMO Student Banking Program,5,2284.6,6
135,135,9,270888.82,4.288,15,180,Professional Student Loan,University of Calgary,Calgary,Alberta,385419.05810611835,114530.23810611834,70.28,2024-08-02,2024-09-11,2039-08-02,262179.88,Active,RBC Student Banking,5,2043.05,12
136,136,27,119166.29,8.949,15,180,Private Education Loan,Queen's University,Kingston,Ontario,149260.7646427721,30094.474642772097,79.84,2024-03-02,2024-05-05,2039-03-02,114864.34,Active,Scotiabank Student Line of Credit,2,1205.05,12
137,137,6,233224.46,4.553,15,180,Professional Student Loan,University of Calgary,Calgary,Alberta,360848.40904512774,127623.94904512775,64.63,2019-09-02,2024-01-01,2034-09-02,148766.25,In Deferment,BMO Student Banking Program,4,1790.48,0
138,138,33,168875.53,10.208,25,300,Private Education Loan,NAIT,Edmonton,Alberta,206439.5648072904,37564.03480729039,81.8,2024-01-02,2024-02-02,2049-01-02,166064.25,Active,Bank of Montreal,3,1559.4,6
139,139,1,156295.47,9.622,25,300,Parent PLUS Loan,Dalhousie University,Halifax,Nova Scotia,179335.7268671281,23040.256867128104,87.15,2024-08-02,2024-10-29,2049-08-02,155262.04,Active,Bank of Montreal,3,1378.83,12
140,140,18,130905.1,3.568,25,300,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,169508.88513159298,38603.78513159297,77.23,2023-03-02,2023-04-29,2048-03-02,120326.23,Active,Canada Student Loans Program,3,660.13,0
141,141,42,393550.0,12.42,15,180,Parent PLUS Loan,Queen's University,Kingston,Ontario,452207.70944209007,58657.70944209007,87.03,2022-08-02,2023-05-07,2037-08-02,358531.03,Active,RBC Student Banking,5,4830.12,6
142,142,39,99084.0,4.176,20,240,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,159004.27403776982,59920.27403776982,62.32,2024-06-02,2024-07-30,2044-06-02,96393.68,In Deferment,CIBC,2,609.66,12
143,143,13,81649.31,4.219,20,240,Student Loan,University of British Columbia,Vancouver,British Columbia,122926.01381894355,41276.703818943555,66.42,2021-07-02,2024-01-05,2041-07-02,67968.58,Active,Bank of Nova Scotia,2,504.25,0
144,144,22,152857.71,9.776,20,240,Private Education Loan,University of Waterloo,Waterloo,Ontario,187894.80852810797,35037.09852810798,81.35,2021-11-02,2023-05-03,2041-11-02,139191.28,Active,CIBC,2,1452.5,0
145,145,27,192107.46,10.969,20,240,Parent PLUS Loan,McMaster University,Hamilton,Ontario,221719.88103326096,29612.421033260965,86.64,2023-06-02,2024-01-07,2043-06-02,186704.55,Active,National Bank of Canada,4,1978.86,12
146,146,39,167037.91,4.994,20,240,Graduate Student Loan,York University,Toronto,Ontario,215262.04101407673,48224.13101407673,77.6,2025-10-02,2025-12-13,2045-10-02,164572.38,Active,National Bank of Canada,3,1101.82,0
147,147,27,165213.65,4.109,20,240,Student Loan,University of Toronto,Toronto,Ontario,231207.1790093697,65993.5290093697,71.46,2021-10-02,2023-01-04,2041-10-02,138870.39,Active,Bank of Nova Scotia,3,1010.68,0
148,148,40,108122.04,8.605,25,300,Parent PLUS Loan,University of Victoria,Victoria,British Columbia,174527.68222510727,66405.64222510728,61.95,2023-06-02,2023-09-14,2048-06-02,104941.72,Active,Canada Student Loans Program,4,878.29,6
149,149,35,123639.87,4.024,15,180,Student Loan,University of Toronto,Toronto,Ontario,157129.60289454713,33489.73289454714,78.69,2023-08-02,2023-10-23,2038-08-02,106731.4,Active,Royal Bank of Canada,2,916.04,0
150,150,25,112850.24,3.872,15,180,Graduate Student Loan,University of Victoria,Victoria,British Columbia,160424.47151122565,47574.23151122565,70.34,2025-08-02,2025-09-10,2040-08-02,111921.97,Active,TD Canada Trust,2,827.52,6
151,151,31,194165.67,8.61,15,180,Private Education Loan,NAIT,Edmonton,Alberta,235007.54360774887,40841.87360774886,82.62,2023-06-02,2023-08-10,2038-06-02,181549.85,Active,National Bank of Canada,4,1924.57,12
152,152,13,108061.75,2.638,20,240,Student Loan,University of Victoria,Victoria,British Columbia,178008.6935457528,69946.94354575279,60.71,2025-06-02,2025-08-10,2045-06-02,108061.75,In Deferment,Royal Bank of Canada,3,579.91,12
153,153,28,190728.49,9.429,20,240,Private Education Loan,York University,Toronto,Ontario,213993.20550059818,23264.71550059819,89.13,2023-11-02,2024-09-14,2043-11-02,183942.06,Active,Bank of Nova Scotia,3,1769.01,6
154,154,41,135460.76,9.221,15,180,Parent PLUS Loan,Queen's University,Kingston,Ontario,204730.75078385544,69269.99078385544,66.17,2021-05-02,2023-09-09,2036-05-02,112611.99,Active,Bank of Nova Scotia,3,1391.8,6
155,155,41,244884.56,8.114,20,240,Parent PLUS Loan,McGill University,Montreal,Quebec,299747.7889699155,54863.22896991548,81.7,2020-02-02,2024-05-06,2040-02-02,212822.32,Active,Provincial Student Aid,4,2065.72,12
156,156,16,132500.38,5.15,15,180,Education Line of Credit,University of Waterloo,Waterloo,Ontario,214830.79132214453,82330.41132214453,61.68,2021-10-02,2022-09-06,2036-10-02,110022.82,Active,Canada Student Loans Program,3,1058.19,12
157,157,41,148165.33,3.771,25,300,Graduate Student Loan,University of Calgary,Calgary,Alberta,241967.50176610588,93802.1717661059,61.23,2023-03-02,2023-04-16,2048-03-02,140431.42,Active,National Bank of Canada,4,763.46,12
158,158,14,292958.92,5.033,25,300,Graduate Student Loan,University of Waterloo,Waterloo,Ontario,418950.3389771271,125991.41897712712,69.93,2024-10-02,2024-12-28,2049-10-02,289990.78,Active,BMO Student Banking Program,5,1718.25,12
159,159,23,59966.98,8.789,15,180,Parent PLUS Loan,University of Ottawa,Ottawa,Ontario,94526.14001721075,34559.16001721075,63.44,2021-06-02,2023-01-15,2036-06-02,48347.28,Active,Bank of Nova Scotia,2,600.72,0
160,160,41,239718.22,5.086,25,300,Professional Student Loan,Carleton University,Ottawa,Ontario,298915.1025777578,59196.88257775779,80.2,2021-02-02,2024-05-07,2046-02-02,214660.43,Active,BMO Student Banking Program,4,1413.41,6
161,161,38,204356.75,4.361,20,240,Education Line of Credit,University of Alberta,Edmonton,Alberta,249458.87938624408,45102.12938624408,81.92,2022-01-02,2024-01-10,2042-01-02,174443.9,Active,CIBC,3,1277.58,0
162,162,42,125254.6,5.889,15,180,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,150458.69529951902,25204.095299519016,83.25,2024-12-02,2025-02-18,2039-12-02,120809.46,Active,Royal Bank of Canada,2,1049.47,6
163,163,9,161521.11,3.635,20,240,Professional Student Loan,Simon Fraser University,Burnaby,British Columbia,243539.49874766756,82018.38874766757,66.32,2025-09-02,2025-11-20,2045-09-02,158280.7,Active,BMO Student Banking Program,3,948.0,0
164,164,16,226700.14,5.574,15,180,Education Line of Credit,Simon Fraser University,Burnaby,British Columbia,256425.31519767028,29725.175197670265,88.41,2021-04-02,2022-09-06,2036-04-02,170923.57,Active,Canada Student Loans Program,5,1861.24,0
165,165,23,146249.28,3.184,20,240,Student Loan,University of Saskatchewan,Saskatoon,Saskatchewan,167445.77566043558,21196.495660435583,87.34,2025-10-02,2025-12-18,2045-10-02,146249.28,Active,TD Canada Trust,2,824.63,6
166,166,14,193601.37,4.287,25,300,Professional Student Loan,Queen's University,Kingston,Ontario,220796.04705798876,27194.677057988767,87.68,2021-05-02,2023-01-13,2046-05-02,175152.97,Active,Bank of Nova Scotia,3,1052.83,12
167,167,35,149262.8,7.842,20,240,Education Line of Credit,University of Calgary,Calgary,Alberta,188640.29901938682,39377.49901938683,79.13,2020-08-02,2023-09-13,2040-08-02,127225.76,Active,National Bank of Canada,4,1233.86,0
168,168,3,224736.26,8.639,25,300,Parent PLUS Loan,University of Toronto,Toronto,Ontario,269707.9255311392,44971.66553113918,83.33,2022-01-02,2023-05-15,2047-01-02,213473.31,Active,RBC Student Banking,3,1830.74,6
169,169,24,150502.08,4.221,15,180,Student Loan,McGill University,Montreal,Quebec,245410.18175721323,94908.10175721324,61.33,2023-11-02,2024-09-09,2038-11-02,139999.52,In Deferment,TD Student Line of Credit,3,1129.99,12
170,170,2,70996.02,7.233,20,240,Education Line of Credit,McMaster University,Hamilton,Ontario,95339.63063937731,24343.610639377308,74.47,2022-10-02,2024-05-10,2042-10-02,64685.87,Active,Royal Bank of Canada,2,560.4,0
171,171,30,96995.59,9.066,20,240,Private Education Loan,Carleton University,Ottawa,Ontario,150559.40753096133,53563.81753096133,64.42,2025-07-02,2025-08-13,2045-07-02,95659.59,Active,Royal Bank of Canada,2,876.82,0
172,172,7,124143.39,2.5,25,300,Student Loan,Carleton University,Ottawa,Ontario,153839.67593427745,29696.285934277446,80.7,2022-04-02,2022-09-01,2047-04-02,113003.82,Active,Canada Student Loans Program,2,556.93,12
173,173,15,172726.61,6.715,25,300,Education Line of Credit,McGill University,Montreal,Quebec,223782.15852589364,51055.54852589365,77.19,2022-08-02,2022-09-15,2047-08-02,163312.44,Active,Scotiabank Student Line of Credit,3,1189.57,6
174,174,17,105323.1,5.426,20,240,Student Loan,University of Alberta,Edmonton,Alberta,132741.62475307946,27418.52475307946,79.34,2024-12-02,2025-02-28,2044-12-02,101285.97,Active,Bank of Nova Scotia,2,720.11,0
175,175,42,169650.84,8.347999999999999,25,300,Parent PLUS Loan,University of Ottawa,Ottawa,Ontario,248815.97566539215,79165.13566539215,68.18,2022-03-02,2022-05-06,2047-03-02,159850.66,Active,RBC Student Banking,5,1348.74,0
176,176,5,128071.97,4.262,15,180,Professional Student Loan,University of British Columbia,Vancouver,British Columbia,205995.53006531944,77923.56006531944,62.17,2021-12-02,2022-01-06,2036-12-02,99037.63,Active,Scotiabank Student Line of Credit,5,964.24,0
177,177,38,115545.56,3.416,20,240,Student Loan,University of Manitoba,Winnipeg,Manitoba,133962.16587969713,18416.605879697134,86.25,2022-06-02,2023-01-06,2042-06-02,101322.52,Active,TD Canada Trust,3,665.14,6
178,178,1,283300.65,3.867,25,300,Graduate Student Loan,University of Ottawa,Ottawa,Ontario,321603.36187318637,38302.711873186345,88.09,2025-06-02,2025-07-25,2050-06-02,277601.46,In Deferment,Bank of Nova Scotia,5,1474.64,0
179,179,20,191352.32,4.097,15,180,Student Loan,University of Toronto,Toronto,Ontario,222080.72289914888,30728.402899148874,86.16,2026-01-02,2026-02-04,2041-01-02,191352.32,In Grace Period,National Bank of Canada,4,1424.73,6
180,180,39,151716.27,10.778,25,300,Parent PLUS Loan,University of British Columbia,Vancouver,British Columbia,249416.29634308442,97700.02634308444,60.83,2023-02-02,2023-04-30,2048-02-02,148801.09,Active,National Bank of Canada,5,1462.71,12
181,181,15,267443.02,10.597,20,240,Parent PLUS Loan,Carleton University,Ottawa,Ontario,323363.38625518297,55920.36625518295,82.71,2020-10-02,2023-05-11,2040-10-02,241811.89,Active,Bank of Nova Scotia,4,2687.55,6
182,182,5,120941.25,6.219,20,240,Education Line of Credit,University of Waterloo,Waterloo,Ontario,169456.42077846947,48515.17077846947,71.37,2021-05-02,2023-09-04,2041-05-02,107408.3,Active,Bank of Nova Scotia,2,881.81,12
183,183,30,158489.79,3.562,25,300,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,244897.16546332612,86407.37546332611,64.72,2025-08-02,2025-09-01,2050-08-02,158489.79,In Grace Period,Royal Bank of Canada,3,798.72,12
184,184,10,127604.54,5.435,20,240,Student Loan,Dalhousie University,Halifax,Nova Scotia,155063.15910259803,27458.619102598037,82.29,2025-08-02,2025-10-23,2045-08-02,127604.54,In Grace Period,Scotiabank Student Line of Credit,3,873.1,12
185,185,38,381526.29,5.069,25,300,Education Line of Credit,Queen's University,Kingston,Ontario,434140.839887501,52614.549887500994,87.88,2024-04-02,2024-05-18,2049-04-02,373737.81,Active,TD Student Line of Credit,5,2245.73,12
186,186,11,247464.03,3.969,15,180,Graduate Student Loan,University of Waterloo,Waterloo,Ontario,314395.96069741185,66931.93069741185,78.71,2024-04-02,2024-05-18,2039-04-02,235143.93,Active,TD Student Line of Credit,5,1826.62,12
187,187,32,110166.88,12.458,15,180,Private Education Loan,York University,Toronto,Ontario,138262.3344539394,28095.454453939397,79.68,2024-01-02,2024-02-10,2039-01-02,106759.49,Active,National Bank of Canada,2,1354.82,12
188,188,31,181317.96,4.073,15,180,Professional Student Loan,University of Toronto,Toronto,Ontario,234848.2997305033,53530.3397305033,77.21,2019-12-02,2023-09-14,2034-12-02,128152.08,In Deferment,RBC Student Banking,4,1347.83,12
189,189,36,201569.76,6.792,25,300,Education Line of Credit,Ryerson University,Toronto,Ontario,243467.9505483651,41898.19054836509,82.79,2020-07-02,2022-09-06,2045-07-02,179558.54,Active,National Bank of Canada,3,1398.02,0
190,190,30,162661.65,12.334,15,180,Private Education Loan,University of Victoria,Victoria,British Columbia,241190.29859724158,78528.64859724158,67.44,2024-01-02,2024-09-04,2039-01-02,152903.88,Active,Canada Student Loans Program,5,1987.3,0
191,191,25,128661.85,3.965,15,180,Professional Student Loan,NAIT,Edmonton,Alberta,185570.39729993735,56908.547299937345,69.33,2024-02-02,2024-04-29,2039-02-02,121161.6,Active,Royal Bank of Canada,3,949.44,12
192,192,13,189851.08,8.898,20,240,Parent PLUS Loan,University of Toronto,Toronto,Ontario,257835.51720433802,67984.43720433803,73.63,2022-06-02,2023-05-02,2042-06-02,176499.48,Active,National Bank of Canada,3,1695.71,6
193,193,29,94812.6,7.408,15,180,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,106356.11318879091,11543.513188790908,89.15,2023-05-02,2023-09-06,2038-05-02,83573.31,Active,National Bank of Canada,2,873.98,0
194,194,12,272611.94,5.006,25,300,Graduate Student Loan,University of British Columbia,Vancouver,British Columbia,319349.38560484315,46737.445604843146,85.36,2025-02-02,2025-04-14,2050-02-02,266032.21,Active,BMO Student Banking Program,4,1594.62,0
195,195,14,284690.92,7.239,20,240,Education Line of Credit,University of British Columbia,Vancouver,British Columbia,390799.54921738734,106108.62921738735,72.85,2025-05-02,2025-07-22,2045-05-02,278672.4,Active,Royal Bank of Canada,4,2248.23,0
196,196,40,216996.48,4.122,20,240,Professional Student Loan,University of Toronto,Toronto,Ontario,309921.387088967,92924.90708896701,70.02,2019-12-02,2023-05-12,2039-12-02,174577.85,In Deferment,RBC Student Banking,4,1328.95,12
197,197,27,199402.44,4.696,25,300,Education Line of Credit,University of Toronto,Toronto,Ontario,232379.51644689072,32977.076446890715,85.81,2025-05-02,2025-07-30,2050-05-02,195472.68,Active,National Bank of Canada,4,1130.64,0
198,198,4,255763.43,3.22,20,240,Graduate Student Loan,University of Alberta,Edmonton,Alberta,367353.37955222686,111589.94955222687,69.62,2021-02-02,2023-01-13,2041-02-02,215128.25,Active,TD Canada Trust,5,1446.79,12
199,199,25,262060.47,3.439,20,240,Student Loan,University of Toronto,Toronto,Ontario,310485.3129499095,48424.84294990948,84.4,2024-05-02,2024-06-16,2044-05-02,253572.7,Active,TD Student Line of Credit,4,1511.64,12
200,200,2,190883.06,9.758,20,240,Private Education Loan,University of Alberta,Edmonton,Alberta,271539.1035318556,80656.04353185563,70.3,2020-01-02,2023-05-06,2040-01-02,163752.72,Active,Provincial Student Aid,4,1811.56,0
201,201,3,140619.19,5.675,25,300,Private Education Loan,Simon Fraser University,Burnaby,British Columbia,206998.9671978256,66379.7771978256,67.93,2019-11-02,2023-05-04,2044-11-02,124144.37,Active,TD Student Line of Credit,4,878.28,12
202,202,36,107768.94,6.531,15,180,Education Line of Credit,University of Saskatchewan,Saskatoon,Saskatchewan,139365.05164414318,31596.11164414318,77.33,2025-10-02,2025-12-19,2040-10-02,107768.94,In Grace Period,National Bank of Canada,2,940.62,12
