payer_id,age,annual_income_cad,employment_status,marital_status,city,province,loan_amount,interest_rate,loan_term_years,loan_term_months,current_balance,loan_status,monthly_payment,origination_date,maturity_date,delinquency_risk,lender,institution_name,institution_city,institution_province,program_name,program_type,field_of_study,program_difficulty,program_duration_years,typical_tuition_cad,employment_rate_percent,avg_starting_salary_cad,university_name,institution_type,requires_licensing,job_market_outlook,income_category,age_group,program_difficulty_label,remaining_balance_pct,payment_to_income_ratio_pct,recommended_approach,career_outlook_flag
862,37,21501,Part-time,Widowed,Laval,Quebec,95073.66,3.89,20,240,89099.26,Active,570.63,2023-06-01,2043-06-01,1.0,National Bank of Canada,University of Waterloo,Waterloo,Ontario,Elementary Education,Bachelor's,Education,2,4.0,27618.4,83.5,50773.63,University of British Columbia (UBC),University,0,Fair,Low Income,Mid-Career (35-49),Medium Difficulty,93.72,31.85,Proactive Monitoring,Moderate Job Market
368,19,70556,Full-time,Common-law,Ottawa,Ontario,92471.82,4.079000000000001,25,300,83008.66,Active,492.14,2021-09-01,2046-09-01,1.0,RBC Student Banking,Carleton University,Ottawa,Ontario,Sports Management,Bachelor's,Business,1,4.0,29570.97,75.9,39415.75,McGill University,University,0,Challenging,High Income,Young Adult (18-24),Low Difficulty,89.77,8.37,Proactive Monitoring,Moderate Job Market
907,38,21296,Part-time,Widowed,Toronto,Ontario,89600.51,3.263,20,240,81896.88,Active,508.8,2023-06-01,2043-06-01,1.0,Royal Bank of Canada,Simon Fraser University,Burnaby,British Columbia,Biomedical Engineering,Bachelor's,Engineering,3,4.0,58726.36,82.0,70638.95,Central College,College,1,Fair,Low Income,Mid-Career (35-49),High Difficulty,91.4,28.67,Proactive Monitoring,Moderate Job Market
425,44,22333,Part-time,Widowed,Winnipeg,Manitoba,84861.9,3.61,25,300,74847.65,Active,429.86,2021-05-01,2046-05-01,1.0,Scotiabank Student Line of Credit,NAIT,Edmonton,Alberta,Early Childhood Education,Bachelor's,Education,1,4.0,24996.5,83.8,45059.1,Western College,College,0,Excellent,Low Income,Mid-Career (35-49),Low Difficulty,88.2,23.1,Proactive Monitoring,Moderate Job Market
287,41,18472,Part-time,Widowed,Brandon,Manitoba,82465.56,6.329,25,300,79960.98,Active,548.03,2023-07-01,2048-07-01,1.0,TD Canada Trust,University of Toronto,Toronto,Ontario,General Studies,Bachelor's,Liberal Arts,1,4.0,22950.56,67.1,36675.12,Northern College,College,0,Excellent,Low Income,Mid-Career (35-49),Low Difficulty,96.96,35.6,Proactive Monitoring,Career Support Needed
639,41,0,Unemployed,Widowed,London,Ontario,81819.05,6.652,15,180,73784.86,Active,719.59,2023-06-01,2038-06-01,1.0,Bank of Montreal,University of Manitoba,Winnipeg,Manitoba,Communications,Bachelor's,Liberal Arts,1,4.0,30347.88,76.6,43539.85,Metropolitan College,College,0,Good,Low Income,Mid-Career (35-49),Low Difficulty,90.18,,Proactive Monitoring,Moderate Job Market
600,35,0,Unemployed,Common-law,Calgary,Alberta,81141.64,10.327,15,180,76789.62,Active,888.26,2023-07-01,2038-07-01,1.0,Bank of Nova Scotia,University of Ottawa,Ottawa,Ontario,Pre-Medicine,Bachelor's,Science,3,4.0,47308.35,66.9,44379.75,University of Toronto,University,0,Good,Low Income,Mid-Career (35-49),High Difficulty,94.64,,Proactive Monitoring,Career Support Needed
24,19,53776,Full-time,Divorced,Victoria,British Columbia,78232.83,4.036,15,180,73031.38,Active,580.09,2023-12-01,2038-12-01,1.0,Royal Bank of Canada,University of British Columbia,Vancouver,British Columbia,Doctor of Medicine,Professional,Medicine,3,4.0,92400.62,92.2,121546.42,Metropolitan Professional School,Professional School,1,Good,Medium Income,Young Adult (18-24),High Difficulty,93.35,12.94,Proactive Monitoring,Strong Job Market
236,24,58418,Full-time,Divorced,Mississauga,Ontario,75235.67,7.817,20,240,71079.76,Active,620.76,2023-05-01,2043-05-01,1.0,National Bank of Canada,University of Calgary,Calgary,Alberta,Social Work,Bachelor's,Social Sciences,2,4.0,28992.11,80.1,47083.61,Metropolitan College,College,0,Excellent,Medium Income,Young Adult (18-24),Medium Difficulty,94.48,12.75,Proactive Monitoring,Moderate Job Market
974,42,0,Unemployed,Divorced,Hamilton,Ontario,69012.71,2.623,25,300,61491.05,Active,313.89,2021-08-01,2046-08-01,1.0,Royal Bank of Canada,University of Victoria,Victoria,British Columbia,Architecture,Bachelor's,Design,3,5.0,51931.78,68.9,63433.67,Metropolitan College,College,0,Challenging,Low Income,Mid-Career (35-49),High Difficulty,89.1,,Proactive Monitoring,Career Support Needed
